Zestaw danych: 1
1. Czas wykonania dodawania BST: 8,1666, klucz: 3, zawartośś 6
69. Czas wykonania dodawania BST: 0,0023, klucz: 4, zawartośś 80
69. Czas wykonania dodawania AVL: 0,0035, klucz: 4, zawartośś 80
70. Czas wykonania dodawania BST: 0,0019, klucz: 94, zawartośś 7
70. Czas wykonania dodawania AVL: 0,0029, klucz: 94, zawartośś 7
71. Czas wykonania dodawania BST: 0,0024, klucz: 60, zawartośś 85
71. Czas wykonania dodawania AVL: 0,0029, klucz: 60, zawartośś 85
72. Czas wykonania dodawania BST: 0,002, klucz: 61, zawartośś 60
72. Czas wykonania dodawania AVL: 0,0023, klucz: 61, zawartośś 60
73. Czas wykonania dodawania BST: 0,0023, klucz: 76, zawartośś 85
73. Czas wykonania dodawania AVL: 0,0036, klucz: 76, zawartośś 85
74. Czas wykonania dodawania BST: 0,0021, klucz: 43, zawartośś 48
74. Czas wykonania dodawania AVL: 0,0027, klucz: 43, zawartośś 48
75. Czas wykonania dodawania BST: 0,0024, klucz: 16, zawartośś 58
75. Czas wykonania dodawania AVL: 0,0035, klucz: 16, zawartośś 58
76. Czas wykonania dodawania BST: 0,0022, klucz: 97, zawartośś 48
76. Czas wykonania dodawania AVL: 0,0021, klucz: 97, zawartośś 48
77. Czas wykonania dodawania BST: 0,0011, klucz: 99, zawartośś 43
77. Czas wykonania dodawania AVL: 0,0026, klucz: 99, zawartośś 43
78. Czas wykonania dodawania BST: 0,0023, klucz: 14, zawartośś 7
78. Czas wykonania dodawania AVL: 0,0027, klucz: 14, zawartośś 7
79. Czas wykonania dodawania BST: 0,0019, klucz: 57, zawartośś 40
79. Czas wykonania dodawania AVL: 0,0034, klucz: 57, zawartośś 40
80. Czas wykonania dodawania BST: 0,0019, klucz: 16, zawartośś 64
80. Czas wykonania dodawania AVL: 0,0024, klucz: 16, zawartośś 64
81. Czas wykonania dodawania BST: 0,0018, klucz: 73, zawartośś 56
81. Czas wykonania dodawania AVL: 0,0026, klucz: 73, zawartośś 56
82. Czas wykonania dodawania BST: 0,0018, klucz: 71, zawartośś 45
82. Czas wykonania dodawania AVL: 0,0028, klucz: 71, zawartośś 45
83. Czas wykonania dodawania BST: 0,0021, klucz: 87, zawartośś 4
83. Czas wykonania dodawania AVL: 0,0021, klucz: 87, zawartośś 4
84. Czas wykonania dodawania BST: 0,0031, klucz: 35, zawartośś 39
84. Czas wykonania dodawania AVL: 0,0038, klucz: 35, zawartośś 39
85. Czas wykonania dodawania BST: 0,0018, klucz: 57, zawartośś 60
85. Czas wykonania dodawania AVL: 0,0033, klucz: 57, zawartośś 60
86. Czas wykonania dodawania BST: 0,0029, klucz: 80, zawartośś 73
86. Czas wykonania dodawania AVL: 0,0031, klucz: 80, zawartośś 73
87. Czas wykonania dodawania BST: 0,0016, klucz: 90, zawartośś 43
87. Czas wykonania dodawania AVL: 0,0028, klucz: 90, zawartośś 43
88. Czas wykonania dodawania BST: 0,0021, klucz: 43, zawartośś 78
88. Czas wykonania dodawania AVL: 0,0026, klucz: 43, zawartośś 78
89. Czas wykonania dodawania BST: 0,002, klucz: 8, zawartośś 7
89. Czas wykonania dodawania AVL: 0,0032, klucz: 8, zawartośś 7
90. Czas wykonania dodawania BST: 0,002, klucz: 77, zawartośś 85
90. Czas wykonania dodawania AVL: 0,0027, klucz: 77, zawartośś 85
91. Czas wykonania dodawania BST: 0,0022, klucz: 88, zawartośś 34
91. Czas wykonania dodawania AVL: 0,003, klucz: 88, zawartośś 34
92. Czas wykonania dodawania BST: 0,0019, klucz: 45, zawartośś 16
92. Czas wykonania dodawania AVL: 0,0031, klucz: 45, zawartośś 16
93. Czas wykonania dodawania BST: 0,0018, klucz: 57, zawartośś 60
93. Czas wykonania dodawania AVL: 0,0024, klucz: 57, zawartośś 60

1. Czas wykonania znajdowania BST: 0,0015, klucz: 33, czy znaleziono: Tak
1. Czas wykonania znajdowania AVL: 0,001, klucz: 33, czy znaleziono: Tak
2. Czas wykonania znajdowania BST: 0,0021, klucz: 58, czy znaleziono: Nie
2. Czas wykonania znajdowania AVL: 0,002, klucz: 58, czy znaleziono: Nie
3. Czas wykonania znajdowania BST: 0,002, klucz: 97, czy znaleziono: Tak
3. Czas wykonania znajdowania AVL: 0,0019, klucz: 97, czy znaleziono: Tak
4. Czas wykonania znajdowania BST: 0,0009, klucz: 62, czy znaleziono: Nie
4. Czas wykonania znajdowania AVL: 0,002, klucz: 62, czy znaleziono: Nie
5. Czas wykonania znajdowania BST: 0,002, klucz: 95, czy znaleziono: Tak
5. Czas wykonania znajdowania AVL: 0,002, klucz: 95, czy znaleziono: Tak
6. Czas wykonania znajdowania BST: 0,0018, klucz: 71, czy znaleziono: Tak
6. Czas wykonania znajdowania AVL: 0,0018, klucz: 71, czy znaleziono: Tak
7. Czas wykonania znajdowania BST: 0,0013, klucz: 31, czy znaleziono: Tak
7. Czas wykonania znajdowania AVL: 0,0014, klucz: 31, czy znaleziono: Tak
8. Czas wykonania znajdowania BST: 0,0016, klucz: 42, czy znaleziono: Tak
8. Czas wykonania znajdowania AVL: 0,0017, klucz: 42, czy znaleziono: Tak
9. Czas wykonania znajdowania BST: 0,0022, klucz: 15, czy znaleziono: Nie
9. Czas wykonania znajdowania AVL: 0,001, klucz: 15, czy znaleziono: Nie
10. Czas wykonania znajdowania BST: 0,0009, klucz: 68, czy znaleziono: Tak
10. Czas wykonania znajdowania AVL: 0,0017, klucz: 68, czy znaleziono: Tak

1. Czas wykonania usuwania BST: 0,0014, klucz: 38, czy usunięto: Tak
1. Czas wykonania usuwania AVL: 0,0017, klucz: 38, czy usunięto: Tak
2. Czas wykonania usuwania BST: 0,0016, klucz: 79, czy usunięto: Tak
2. Czas wykonania usuwania AVL: 0,0019, klucz: 79, czy usunięto: Tak
3. Czas wykonania usuwania BST: 0,0021, klucz: 97, czy usunięto: Tak
3. Czas wykonania usuwania AVL: 0,0031, klucz: 97, czy usunięto: Tak
4. Czas wykonania usuwania BST: 0,0012, klucz: 86, czy usunięto: Nie
4. Czas wykonania usuwania AVL: 0,0016, klucz: 86, czy usunięto: Tak
5. Czas wykonania usuwania BST: 0,0009, klucz: 96, czy usunięto: Nie
5. Czas wykonania usuwania AVL: 0,0013, klucz: 96, czy usunięto: Tak
6. Czas wykonania usuwania BST: 0,0012, klucz: 4, czy usunięto: Tak
6. Czas wykonania usuwania AVL: 0,0016, klucz: 4, czy usunięto: Tak
7. Czas wykonania usuwania BST: 0,0022, klucz: 73, czy usunięto: Tak
7. Czas wykonania usuwania AVL: 0,0023, klucz: 73, czy usunięto: Tak
8. Czas wykonania usuwania BST: 0,0018, klucz: 16, czy usunięto: Tak
8. Czas wykonania usuwania AVL: 0,0017, klucz: 16, czy usunięto: Tak
9. Czas wykonania usuwania BST: 0,0011, klucz: 11, czy usunięto: Nie
9. Czas wykonania usuwania AVL: 0,0015, klucz: 11, czy usunięto: Tak
10. Czas wykonania usuwania BST: 0,001, klucz: 32, czy usunięto: Nie
10. Czas wykonania usuwania AVL: 0,0027, klucz: 32, czy usunięto: Tak


Zestaw danych: 3
1. Czas wykonania dodawania BST: 0,0019, klucz: 50, zawartośś 10
1. Czas wykonania dodawania AVL: 0,0017, klucz: 50, zawartośś 10
2. Czas wykonania dodawania BST: 0,0009, klucz: 61, zawartośś 4
2. Czas wykonania dodawania AVL: 0,0011, klucz: 61, zawartośś 4
3. Czas wykonania dodawania BST: 0,0008, klucz: 58, zawartośś 1
3. Czas wykonania dodawania AVL: 0,001, klucz: 58, zawartośś 1
4. Czas wykonania dodawania BST: 0,0008, klucz: 16, zawartośś 33
4. Czas wykonania dodawania AVL: 0,0022, klucz: 16, zawartośś 33
5. Czas wykonania dodawania BST: 0,0019, klucz: 98, zawartośś 13
5. Czas wykonania dodawania AVL: 0,0015, klucz: 98, zawartośś 13
6. Czas wykonania dodawania BST: 0,0019, klucz: 13, zawartośś 76
6. Czas wykonania dodawania AVL: 0,0019, klucz: 13, zawartośś 76
7. Czas wykonania dodawania BST: 0,0009, klucz: 73, zawartośś 35
7. Czas wykonania dodawania AVL: 0,0011, klucz: 73, zawartośś 35
8. Czas wykonania dodawania BST: 0,0008, klucz: 63, zawartośś 77
8. Czas wykonania dodawania AVL: 0,0015, klucz: 63, zawartośś 77
9. Czas wykonania dodawania BST: 0,0009, klucz: 31, zawartośś 26
9. Czas wykonania dodawania AVL: 0,0011, klucz: 31, zawartośś 26
10. Czas wykonania dodawania BST: 0,0009, klucz: 96, zawartośś 22
10. Czas wykonania dodawania AVL: 0,0012, klucz: 96, zawartośś 22
11. Czas wykonania dodawania BST: 0,0008, klucz: 64, zawartośś 25
11. Czas wykonania dodawania AVL: 0,0014, klucz: 64, zawartośś 25
12. Czas wykonania dodawania BST: 0,0008, klucz: 99, zawartośś 91
12. Czas wykonania dodawania AVL: 0,0012, klucz: 99, zawartośś 91
13. Czas wykonania dodawania BST: 0,0008, klucz: 86, zawartośś 70
13. Czas wykonania dodawania AVL: 0,0012, klucz: 86, zawartośś 70
14. Czas wykonania dodawania BST: 0,0008, klucz: 52, zawartośś 50
14. Czas wykonania dodawania AVL: 0,0011, klucz: 52, zawartośś 50
15. Czas wykonania dodawania BST: 0,0009, klucz: 12, zawartośś 32
15. Czas wykonania dodawania AVL: 0,0088, klucz: 12, zawartośś 32
16. Czas wykonania dodawania BST: 0,0009, klucz: 68, zawartośś 99
16. Czas wykonania dodawania AVL: 0,0012, klucz: 68, zawartośś 99
17. Czas wykonania dodawania BST: 0,001, klucz: 87, zawartośś 23
17. Czas wykonania dodawania AVL: 0,0015, klucz: 87, zawartośś 23
18. Czas wykonania dodawania BST: 0,0008, klucz: 1, zawartośś 48
18. Czas wykonania dodawania AVL: 0,0014, klucz: 1, zawartośś 48
19. Czas wykonania dodawania BST: 0,0009, klucz: 93, zawartośś 42
19. Czas wykonania dodawania AVL: 0,0012, klucz: 93, zawartośś 42
20. Czas wykonania dodawania BST: 0,0009, klucz: 91, zawartośś 44
20. Czas wykonania dodawania AVL: 0,0014, klucz: 91, zawartośś 44

1. Czas wykonania znajdowania BST: 0,001, klucz: 68, czy znaleziono: Tak
1. Czas wykonania znajdowania AVL: 0,0009, klucz: 68, czy znaleziono: Tak
2. Czas wykonania znajdowania BST: 0,001, klucz: 70, czy znaleziono: Nie
2. Czas wykonania znajdowania AVL: 0,0009, klucz: 70, czy znaleziono: Nie
3. Czas wykonania znajdowania BST: 0,0008, klucz: 22, czy znaleziono: Nie
3. Czas wykonania znajdowania AVL: 0,0009, klucz: 22, czy znaleziono: Nie
4. Czas wykonania znajdowania BST: 0,0011, klucz: 92, czy znaleziono: Nie
4. Czas wykonania znajdowania AVL: 0,0009, klucz: 92, czy znaleziono: Nie
5. Czas wykonania znajdowania BST: 0,0009, klucz: 4, czy znaleziono: Nie
5. Czas wykonania znajdowania AVL: 0,0009, klucz: 4, czy znaleziono: Nie
6. Czas wykonania znajdowania BST: 0,0008, klucz: 64, czy znaleziono: Tak
6. Czas wykonania znajdowania AVL: 0,0008, klucz: 64, czy znaleziono: Tak
7. Czas wykonania znajdowania BST: 0,0008, klucz: 99, czy znaleziono: Tak
7. Czas wykonania znajdowania AVL: 0,0008, klucz: 99, czy znaleziono: Tak
8. Czas wykonania znajdowania BST: 0,0008, klucz: 71, czy znaleziono: Nie
8. Czas wykonania znajdowania AVL: 0,0009, klucz: 71, czy znaleziono: Nie
9. Czas wykonania znajdowania BST: 0,0009, klucz: 80, czy znaleziono: Nie
9. Czas wykonania znajdowania AVL: 0,0008, klucz: 80, czy znaleziono: Nie
10. Czas wykonania znajdowania BST: 0,0008, klucz: 58, czy znaleziono: Tak
10. Czas wykonania znajdowania AVL: 0,0008, klucz: 58, czy znaleziono: Tak

1. Czas wykonania usuwania BST: 0,0011, klucz: 96, czy usunięto: Tak
1. Czas wykonania usuwania AVL: 0,0015, klucz: 96, czy usunięto: Tak
2. Czas wykonania usuwania BST: 0,0009, klucz: 27, czy usunięto: Nie
2. Czas wykonania usuwania AVL: 0,0017, klucz: 27, czy usunięto: Tak
3. Czas wykonania usuwania BST: 0,001, klucz: 89, czy usunięto: Nie
3. Czas wykonania usuwania AVL: 0,0018, klucz: 89, czy usunięto: Tak
4. Czas wykonania usuwania BST: 0,001, klucz: 69, czy usunięto: Nie
4. Czas wykonania usuwania AVL: 0,0016, klucz: 69, czy usunięto: Tak
5. Czas wykonania usuwania BST: 0,1865, klucz: 98, czy usunięto: Tak
5. Czas wykonania usuwania AVL: 0,0015, klucz: 98, czy usunięto: Tak
6. Czas wykonania usuwania BST: 0,0009, klucz: 41, czy usunięto: Nie
6. Czas wykonania usuwania AVL: 0,0011, klucz: 41, czy usunięto: Tak
7. Czas wykonania usuwania BST: 0,001, klucz: 79, czy usunięto: Nie
7. Czas wykonania usuwania AVL: 0,0012, klucz: 79, czy usunięto: Tak
8. Czas wykonania usuwania BST: 0,0009, klucz: 48, czy usunięto: Nie
8. Czas wykonania usuwania AVL: 0,0011, klucz: 48, czy usunięto: Tak
9. Czas wykonania usuwania BST: 0,0009, klucz: 56, czy usunięto: Nie
9. Czas wykonania usuwania AVL: 0,0011, klucz: 56, czy usunięto: Tak
10. Czas wykonania usuwania BST: 0,0008, klucz: 17, czy usunięto: Nie
10. Czas wykonania usuwania AVL: 0,0011, klucz: 17, czy usunięto: Tak


Zestaw danych: 4
1. Czas wykonania dodawania BST: 0,0008, klucz: 83, zawartośś 34
1. Czas wykonania dodawania AVL: 0,0009, klucz: 83, zawartośś 34
2. Czas wykonania dodawania BST: 0,0008, klucz: 17, zawartośś 43
2. Czas wykonania dodawania AVL: 0,001, klucz: 17, zawartośś 43
3. Czas wykonania dodawania BST: 0,0008, klucz: 76, zawartośś 10
3. Czas wykonania dodawania AVL: 0,0012, klucz: 76, zawartośś 10
4. Czas wykonania dodawania BST: 0,0009, klucz: 58, zawartośś 7
4. Czas wykonania dodawania AVL: 0,0015, klucz: 58, zawartośś 7
5. Czas wykonania dodawania BST: 0,0008, klucz: 55, zawartośś 42
5. Czas wykonania dodawania AVL: 0,0011, klucz: 55, zawartośś 42
6. Czas wykonania dodawania BST: 0,0007, klucz: 7, zawartośś 20
6. Czas wykonania dodawania AVL: 0,0011, klucz: 7, zawartośś 20
7. Czas wykonania dodawania BST: 0,0009, klucz: 23, zawartośś 94
7. Czas wykonania dodawania AVL: 0,0015, klucz: 23, zawartośś 94
8. Czas wykonania dodawania BST: 0,0009, klucz: 24, zawartośś 38
8. Czas wykonania dodawania AVL: 0,0014, klucz: 24, zawartośś 38
9. Czas wykonania dodawania BST: 0,001, klucz: 50, zawartośś 43
9. Czas wykonania dodawania AVL: 0,0013, klucz: 50, zawartośś 43
10. Czas wykonania dodawania BST: 0,0008, klucz: 64, zawartośś 95
10. Czas wykonania dodawania AVL: 0,0012, klucz: 64, zawartośś 95
11. Czas wykonania dodawania BST: 0,0022, klucz: 6, zawartośś 36
11. Czas wykonania dodawania AVL: 0,0018, klucz: 6, zawartośś 36
12. Czas wykonania dodawania BST: 0,001, klucz: 35, zawartośś 25
12. Czas wykonania dodawania AVL: 0,0013, klucz: 35, zawartośś 25
13. Czas wykonania dodawania BST: 0,0008, klucz: 96, zawartośś 87
13. Czas wykonania dodawania AVL: 0,0011, klucz: 96, zawartośś 87
14. Czas wykonania dodawania BST: 0,0009, klucz: 4, zawartośś 82
14. Czas wykonania dodawania AVL: 0,0013, klucz: 4, zawartośś 82
15. Czas wykonania dodawania BST: 0,0009, klucz: 5, zawartośś 50
15. Czas wykonania dodawania AVL: 0,0014, klucz: 5, zawartośś 50
16. Czas wykonania dodawania BST: 0,0008, klucz: 61, zawartośś 83
16. Czas wykonania dodawania AVL: 0,0013, klucz: 61, zawartośś 83
17. Czas wykonania dodawania BST: 0,0008, klucz: 70, zawartośś 96
17. Czas wykonania dodawania AVL: 0,0012, klucz: 70, zawartośś 96
18. Czas wykonania dodawania BST: 0,0009, klucz: 63, zawartośś 94
18. Czas wykonania dodawania AVL: 0,0016, klucz: 63, zawartośś 94
19. Czas wykonania dodawania BST: 0,0008, klucz: 1, zawartośś 44
19. Czas wykonania dodawania AVL: 0,0012, klucz: 1, zawartośś 44
20. Czas wykonania dodawania BST: 0,0009, klucz: 99, zawartośś 61
20. Czas wykonania dodawania AVL: 0,0027, klucz: 99, zawartośś 61
21. Czas wykonania dodawania BST: 0,001, klucz: 86, zawartośś 10
21. Czas wykonania dodawania AVL: 0,0013, klucz: 86, zawartośś 10
22. Czas wykonania dodawania BST: 0,0011, klucz: 53, zawartośś 51
22. Czas wykonania dodawania AVL: 0,0011, klucz: 53, zawartośś 51
23. Czas wykonania dodawania BST: 0,0008, klucz: 13, zawartośś 87
23. Czas wykonania dodawania AVL: 0,0012, klucz: 13, zawartośś 87
24. Czas wykonania dodawania BST: 0,0009, klucz: 57, zawartośś 27
24. Czas wykonania dodawania AVL: 0,0013, klucz: 57, zawartośś 27
25. Czas wykonania dodawania BST: 0,002, klucz: 27, zawartośś 92
25. Czas wykonania dodawania AVL: 0,0044, klucz: 27, zawartośś 92
26. Czas wykonania dodawania BST: 0,0019, klucz: 66, zawartośś 61
26. Czas wykonania dodawania AVL: 0,0039, klucz: 66, zawartośś 61
27. Czas wykonania dodawania BST: 0,0026, klucz: 47, zawartośś 99
27. Czas wykonania dodawania AVL: 0,0023, klucz: 47, zawartośś 99
28. Czas wykonania dodawania BST: 0,0025, klucz: 69, zawartośś 53
28. Czas wykonania dodawania AVL: 0,0057, klucz: 69, zawartośś 53
29. Czas wykonania dodawania BST: 0,0014, klucz: 83, zawartośś 35
29. Czas wykonania dodawania AVL: 0,0021, klucz: 83, zawartośś 35
30. Czas wykonania dodawania BST: 0,0013, klucz: 6, zawartośś 11
30. Czas wykonania dodawania AVL: 0,0023, klucz: 6, zawartośś 11
31. Czas wykonania dodawania BST: 0,0017, klucz: 49, zawartośś 27
31. Czas wykonania dodawania AVL: 0,002, klucz: 49, zawartośś 27
32. Czas wykonania dodawania BST: 0,0008, klucz: 7, zawartośś 85
32. Czas wykonania dodawania AVL: 0,0009, klucz: 7, zawartośś 85
33. Czas wykonania dodawania BST: 0,0011, klucz: 42, zawartośś 65
33. Czas wykonania dodawania AVL: 0,0012, klucz: 42, zawartośś 65
34. Czas wykonania dodawania BST: 0,0008, klucz: 88, zawartośś 86
34. Czas wykonania dodawania AVL: 0,0021, klucz: 88, zawartośś 86
35. Czas wykonania dodawania BST: 0,001, klucz: 18, zawartośś 23
35. Czas wykonania dodawania AVL: 0,0011, klucz: 18, zawartośś 23
36. Czas wykonania dodawania BST: 0,0013, klucz: 53, zawartośś 27
36. Czas wykonania dodawania AVL: 0,0025, klucz: 53, zawartośś 27
37. Czas wykonania dodawania BST: 0,0024, klucz: 65, zawartośś 89
37. Czas wykonania dodawania AVL: 0,0022, klucz: 65, zawartośś 89
38. Czas wykonania dodawania BST: 0,0015, klucz: 76, zawartośś 94
38. Czas wykonania dodawania AVL: 0,0012, klucz: 76, zawartośś 94
39. Czas wykonania dodawania BST: 0,0018, klucz: 53, zawartośś 8
39. Czas wykonania dodawania AVL: 0,0022, klucz: 53, zawartośś 8
40. Czas wykonania dodawania BST: 0,0024, klucz: 21, zawartośś 72
40. Czas wykonania dodawania AVL: 0,0031, klucz: 21, zawartośś 72
41. Czas wykonania dodawania BST: 0,0021, klucz: 33, zawartośś 20
41. Czas wykonania dodawania AVL: 0,0035, klucz: 33, zawartośś 20
42. Czas wykonania dodawania BST: 0,0018, klucz: 72, zawartośś 50
42. Czas wykonania dodawania AVL: 0,0025, klucz: 72, zawartośś 50
43. Czas wykonania dodawania BST: 0,0024, klucz: 16, zawartośś 1
43. Czas wykonania dodawania AVL: 0,0026, klucz: 16, zawartośś 1
44. Czas wykonania dodawania BST: 0,001, klucz: 63, zawartośś 79
44. Czas wykonania dodawania AVL: 0,0017, klucz: 63, zawartośś 79
45. Czas wykonania dodawania BST: 0,0023, klucz: 68, zawartośś 36
45. Czas wykonania dodawania AVL: 0,0021, klucz: 68, zawartośś 36
46. Czas wykonania dodawania BST: 0,0015, klucz: 27, zawartośś 24
46. Czas wykonania dodawania AVL: 0,0016, klucz: 27, zawartośś 24
47. Czas wykonania dodawania BST: 0,002, klucz: 90, zawartośś 6
47. Czas wykonania dodawania AVL: 0,003, klucz: 90, zawartośś 6
48. Czas wykonania dodawania BST: 0,0027, klucz: 42, zawartośś 19
48. Czas wykonania dodawania AVL: 0,0025, klucz: 42, zawartośś 19
49. Czas wykonania dodawania BST: 0,0021, klucz: 88, zawartośś 44
49. Czas wykonania dodawania AVL: 0,0035, klucz: 88, zawartośś 44
50. Czas wykonania dodawania BST: 0,0022, klucz: 47, zawartośś 75
50. Czas wykonania dodawania AVL: 0,0023, klucz: 47, zawartośś 75
51. Czas wykonania dodawania BST: 0,0019, klucz: 12, zawartośś 93
51. Czas wykonania dodawania AVL: 0,0028, klucz: 12, zawartośś 93
52. Czas wykonania dodawania BST: 0,0021, klucz: 50, zawartośś 23
52. Czas wykonania dodawania AVL: 0,0016, klucz: 50, zawartośś 23

1. Czas wykonania znajdowania BST: 0,0027, klucz: 21, czy znaleziono: Tak
1. Czas wykonania znajdowania AVL: 0,0023, klucz: 21, czy znaleziono: Tak
2. Czas wykonania znajdowania BST: 0,0027, klucz: 64, czy znaleziono: Tak
2. Czas wykonania znajdowania AVL: 0,0019, klucz: 64, czy znaleziono: Tak
3. Czas wykonania znajdowania BST: 0,0017, klucz: 47, czy znaleziono: Tak
3. Czas wykonania znajdowania AVL: 0,003, klucz: 47, czy znaleziono: Tak
4. Czas wykonania znajdowania BST: 0,004, klucz: 92, czy znaleziono: Nie
4. Czas wykonania znajdowania AVL: 0,0028, klucz: 92, czy znaleziono: Nie
5. Czas wykonania znajdowania BST: 0,0025, klucz: 94, czy znaleziono: Nie
5. Czas wykonania znajdowania AVL: 0,0024, klucz: 94, czy znaleziono: Nie
6. Czas wykonania znajdowania BST: 0,0028, klucz: 53, czy znaleziono: Tak
6. Czas wykonania znajdowania AVL: 0,0017, klucz: 53, czy znaleziono: Tak
7. Czas wykonania znajdowania BST: 0,0064, klucz: 37, czy znaleziono: Nie
7. Czas wykonania znajdowania AVL: 0,0023, klucz: 37, czy znaleziono: Nie
8. Czas wykonania znajdowania BST: 0,0018, klucz: 76, czy znaleziono: Tak
8. Czas wykonania znajdowania AVL: 0,0022, klucz: 76, czy znaleziono: Tak
9. Czas wykonania znajdowania BST: 0,0023, klucz: 75, czy znaleziono: Nie
9. Czas wykonania znajdowania AVL: 0,002, klucz: 75, czy znaleziono: Nie
10. Czas wykonania znajdowania BST: 0,0021, klucz: 37, czy znaleziono: Nie
10. Czas wykonania znajdowania AVL: 0,0019, klucz: 37, czy znaleziono: Nie

1. Czas wykonania usuwania BST: 0,0025, klucz: 62, czy usunięto: Nie
1. Czas wykonania usuwania AVL: 0,0027, klucz: 62, czy usunięto: Tak
2. Czas wykonania usuwania BST: 0,0025, klucz: 9, czy usunięto: Nie
2. Czas wykonania usuwania AVL: 0,0035, klucz: 9, czy usunięto: Tak
3. Czas wykonania usuwania BST: 0,0019, klucz: 36, czy usunięto: Nie
3. Czas wykonania usuwania AVL: 0,0028, klucz: 36, czy usunięto: Tak
4. Czas wykonania usuwania BST: 0,0023, klucz: 74, czy usunięto: Nie
4. Czas wykonania usuwania AVL: 0,002, klucz: 74, czy usunięto: Tak
5. Czas wykonania usuwania BST: 0,0012, klucz: 41, czy usunięto: Nie
5. Czas wykonania usuwania AVL: 0,0038, klucz: 41, czy usunięto: Tak
6. Czas wykonania usuwania BST: 0,0028, klucz: 68, czy usunięto: Tak
6. Czas wykonania usuwania AVL: 0,0034, klucz: 68, czy usunięto: Tak
7. Czas wykonania usuwania BST: 0,0035, klucz: 30, czy usunięto: Nie
7. Czas wykonania usuwania AVL: 0,0037, klucz: 30, czy usunięto: Tak
8. Czas wykonania usuwania BST: 0,0026, klucz: 37, czy usunięto: Nie
8. Czas wykonania usuwania AVL: 0,0037, klucz: 37, czy usunięto: Tak
9. Czas wykonania usuwania BST: 0,0032, klucz: 11, czy usunięto: Nie
9. Czas wykonania usuwania AVL: 0,0023, klucz: 11, czy usunięto: Tak
10. Czas wykonania usuwania BST: 0,0015, klucz: 79, czy usunięto: Nie
10. Czas wykonania usuwania AVL: 0,0015, klucz: 79, czy usunięto: Tak


Zestaw danych: 5
1. Czas wykonania dodawania BST: 0,0013, klucz: 15, zawartośś 77
1. Czas wykonania dodawania AVL: 0,0011, klucz: 15, zawartośś 77
2. Czas wykonania dodawania BST: 0,0008, klucz: 53, zawartośś 80
2. Czas wykonania dodawania AVL: 0,001, klucz: 53, zawartośś 80
3. Czas wykonania dodawania BST: 0,0096, klucz: 55, zawartośś 45
3. Czas wykonania dodawania AVL: 0,0011, klucz: 55, zawartośś 45
4. Czas wykonania dodawania BST: 0,0023, klucz: 91, zawartośś 16
4. Czas wykonania dodawania AVL: 0,0029, klucz: 91, zawartośś 16
5. Czas wykonania dodawania BST: 0,0012, klucz: 15, zawartośś 53
5. Czas wykonania dodawania AVL: 0,0029, klucz: 15, zawartośś 53
6. Czas wykonania dodawania BST: 0,0017, klucz: 10, zawartośś 42
6. Czas wykonania dodawania AVL: 0,0013, klucz: 10, zawartośś 42
7. Czas wykonania dodawania BST: 0,001, klucz: 12, zawartośś 99
7. Czas wykonania dodawania AVL: 0,0012, klucz: 12, zawartośś 99
8. Czas wykonania dodawania BST: 0,0008, klucz: 49, zawartośś 5
8. Czas wykonania dodawania AVL: 0,001, klucz: 49, zawartośś 5
9. Czas wykonania dodawania BST: 0,0008, klucz: 53, zawartośś 92
9. Czas wykonania dodawania AVL: 0,0009, klucz: 53, zawartośś 92
10. Czas wykonania dodawania BST: 0,0009, klucz: 13, zawartośś 62
10. Czas wykonania dodawania AVL: 0,0015, klucz: 13, zawartośś 62
11. Czas wykonania dodawania BST: 0,0008, klucz: 81, zawartośś 32
11. Czas wykonania dodawania AVL: 0,0011, klucz: 81, zawartośś 32
12. Czas wykonania dodawania BST: 0,0008, klucz: 97, zawartośś 45
12. Czas wykonania dodawania AVL: 0,0011, klucz: 97, zawartośś 45
13. Czas wykonania dodawania BST: 0,0015, klucz: 22, zawartośś 72
13. Czas wykonania dodawania AVL: 0,0027, klucz: 22, zawartośś 72
14. Czas wykonania dodawania BST: 0,0018, klucz: 12, zawartośś 60
14. Czas wykonania dodawania AVL: 0,0022, klucz: 12, zawartośś 60
15. Czas wykonania dodawania BST: 0,0012, klucz: 73, zawartośś 46
15. Czas wykonania dodawania AVL: 0,0017, klucz: 73, zawartośś 46
16. Czas wykonania dodawania BST: 0,0009, klucz: 93, zawartośś 40
16. Czas wykonania dodawania AVL: 0,0013, klucz: 93, zawartośś 40
17. Czas wykonania dodawania BST: 0,001, klucz: 85, zawartośś 88
17. Czas wykonania dodawania AVL: 0,0011, klucz: 85, zawartośś 88
18. Czas wykonania dodawania BST: 0,0009, klucz: 85, zawartośś 97
18. Czas wykonania dodawania AVL: 0,0013, klucz: 85, zawartośś 97
19. Czas wykonania dodawania BST: 0,0008, klucz: 34, zawartośś 48
19. Czas wykonania dodawania AVL: 0,0016, klucz: 34, zawartośś 48
20. Czas wykonania dodawania BST: 0,0009, klucz: 86, zawartośś 7
20. Czas wykonania dodawania AVL: 0,0012, klucz: 86, zawartośś 7
21. Czas wykonania dodawania BST: 0,0008, klucz: 71, zawartośś 11
21. Czas wykonania dodawania AVL: 0,0032, klucz: 71, zawartośś 11
22. Czas wykonania dodawania BST: 0,0021, klucz: 32, zawartośś 82
22. Czas wykonania dodawania AVL: 0,0022, klucz: 32, zawartośś 82
23. Czas wykonania dodawania BST: 0,001, klucz: 35, zawartośś 28
